,logFC,logCPM,F,PValue,FDR
KIF3A,-0.219267998138755,4.03129758374088,14.0562092292884,0.000210956301602359,0.000502258646037476
RP11-37C7.3,0.434290214730514,0.731075278372377,14.0549855256678,0.000211087722979339,0.000502514445274831
IST1,0.0904188667114173,7.01717223154784,14.0547311794833,0.00021111504926069,0.000502522406248836
CCAT1,1.64673390206477,-3.90724722629663,14.0519734921681,0.000211411558157217,0.000503171034714485
FAM87B,0.405778143221886,-1.11355863362905,14.048340686404,0.000211802804860129,0.000504044971384344
TPRA1,-0.141925990424708,5.28027253989945,14.0343732645056,0.000213313918371836,0.000507583448281111
HLA-DRA,-0.414931311568439,6.48976944127849,14.0250635672315,0.000214327184179774,0.000509936620563528
FAM229B,-0.300599934192899,3.37503045102084,14.0206331397188,0.00021481110290375,0.000511029955749908
DDX6,0.13200773784748,6.82771516227889,14.0200137284352,0.00021487884701623,0.000511133086658881
BBX,0.217970818128069,6.18974329341567,14.0180608932229,0.000215092567544797,0.00051158338936818
LYRM1,-0.185988998454605,4.74237529800879,14.01654736904,0.000215258357554048,0.000511919603244527
IGKV1D-43,1.7276251937571,-3.18274728473976,14.0145824738242,0.00021547378354887,0.000512373769914096
CLUH,0.203086125992256,6.87217379117072,14.0139343318393,0.000215544892064208,0.000512484700818498
RP11-1299A16.3,-0.502821346209354,-0.82788420799604,14.0093654548889,0.000216046824816129,0.000513619828363645
ADAM10,0.133321687973432,5.7022254981035,14.0067112867999,0.000216338953176629,0.000514255975594225
SLC39A8,0.744743954765571,3.28497898148373,14.0035538382857,0.000216686996059973,0.000515024876978298
SPAG7,-0.165703971600604,5.67257949264004,13.998643673109,0.000217229367258245,0.000516255433994472
TMEM147-AS1,-0.231149680556654,3.68248408676258,13.9980523304158,0.000217294779056728,0.000516352324830425
UBR1,0.181390119557246,5.65868162612069,13.996677954579,0.000217446883758735,0.00051665517658244
ZNF626,-0.234807279841214,3.01380333531182,13.9963454489308,0.000217483698979592,0.000516684062178953
C1orf101,-0.268008599272507,-0.161439950015561,13.9900974376636,0.000218176658338956,0.000518271590390487
HIRIP3,0.198055899225118,4.61541126120726,13.9885505948456,0.000218348562129182,0.000518607305601626
SYAP1,0.147621992970303,5.26938730468733,13.9883804065214,0.00021836748388485,0.000518607305601626
PIAS2,-0.114436940805769,4.90764285013445,13.9878769790178,0.000218423465328594,0.000518681470137733
MYRIP,-0.348788961100433,2.95215117152311,13.9778486834843,0.000219541653775815,0.000521277712545998
AP001350.4,-0.439345674925787,-0.744351663242954,13.9560633433872,0.000221990827082362,0.000527033286957152
TXNRD3,0.197484269724483,2.36395235172303,13.9549862716042,0.000222112630661028,0.000527262723787378
DCAF5,0.10902517578233,6.76547986870407,13.9546815715882,0.000222147100777864,0.000527284815326163
RGS7,-0.580822113627061,-1.49879439410281,13.9540571163764,0.000222217761118171,0.000527392792668496
NKX3-1,0.405098522249269,1.87371992135127,13.9501055458754,0.000222665430278581,0.000528395404989512
PTPRU,0.323178971214356,4.60214549476483,13.949808848238,0.000222699079704677,0.000528415413444887
