,logFC,logCPM,F,PValue,FDR
SOX4,-0.8020714317891,4.73582404247305,223.563156487609,3.42584470607158e-42,6.63188964117839e-40
RP11-7F17.3,1.34413850270919,1.13800251693016,223.305987195667,3.74795459152571e-42,7.19179883242324e-40
SCYL1,0.344715995966029,6.70612399476244,222.775854776026,4.51115937533923e-42,8.52580398359662e-40
LDHB,0.475813724063517,7.7717173915088,222.769553649141,4.52111205530152e-42,8.52580398359662e-40
NUDT16,0.822878614823796,7.30110964223294,222.721774019695,4.59730121549285e-42,8.59538154606034e-40
SLC25A38,0.463933374442961,5.48381985055966,222.279134072863,5.36738102751851e-42,9.95012372686164e-40
MOCOS,1.50598137501239,3.28722204605618,222.065909358291,5.78331409507368e-42,1.06310920865325e-39
SLC7A6,1.09049298154715,5.58140656645674,221.45817170995,7.15512740650368e-42,1.3043201001439e-39
NR2F2-AS1,-0.65991008829997,4.04446599936172,221.263836227503,7.65937618236252e-42,1.38470127263785e-39
TCEAL4,0.779393142562918,7.81285234078952,220.513434997419,9.96488259264254e-42,1.78673612060701e-39
DCAF11,0.341324216312323,6.16458490285446,220.167402832667,1.12514782498671e-41,2.00102509525076e-39
NMT1,0.28494877748762,6.9589871887839,220.014768013309,1.18708032223053e-41,2.09414371361232e-39
JUN,-0.852631575431244,9.09657183735539,219.841894303922,1.26136907321447e-41,2.20739587812533e-39
FAM46B,1.31684903700432,3.80091713285138,219.504855602337,1.41989588898781e-41,2.46509702949272e-39
SULT1B1,2.01530409472026,0.733806808339654,219.42088739349,1.46241073253895e-41,2.5189161239598e-39
CCDC69,1.093493187014,6.36919304730345,219.382934972846,1.48204396082774e-41,2.53278997211772e-39
DHCR24,0.941257339993939,7.61066995721961,219.31957477575,1.51541239350013e-41,2.56974000835778e-39
WDR81,0.55632405235261,5.94644791263622,219.152083632584,1.60729902394836e-41,2.70458970375926e-39
SLC26A4,-1.24409379721676,1.42349126340604,219.10338696106,1.63504931893871e-41,2.73028273677742e-39
INSRR,-1.63144165869103,0.284430160804334,218.558075180907,1.98067914980136e-41,3.28237548499278e-39
RP11-93B14.9,1.05711005545312,0.411844339243061,218.379598874233,2.10904487296872e-41,3.46882380422486e-39
AOX1,1.36435320366187,7.33167527323165,218.040273200254,2.37659094095377e-41,3.87969603234058e-39
HMOX2,0.558380373449824,5.38216885342412,217.275470296943,3.11136186717257e-41,5.04155858106666e-39
GCAT,0.656548998653975,3.34305001437385,217.189240628419,3.2073722775559e-41,5.15891680673054e-39
SYTL2,-0.752817623575168,5.21064733288918,216.467121017374,4.13755498166204e-41,6.60649746159541e-39
RP11-60A8.1,-1.12733937664077,3.62398012146166,216.357612838483,4.30055946365943e-41,6.81701001938769e-39
CALCOCO2,0.567308541115924,7.81957464084516,215.843974135081,5.1554891563749e-41,8.11340469753244e-39
EPB41L1,-0.554618989247644,5.70700119289121,215.505591802172,5.81001786663352e-41,9.07815291661488e-39
SSTR2,1.11188142818934,2.92818254864265,214.866191799325,7.28329633825414e-41,1.12994402410858e-38
SERPINF2,1.67215224597434,3.95208602086862,214.457468512531,8.41617341075716e-41,1.29650558704446e-38
PRODH,1.50482945900042,5.66744430561034,214.038534809847,9.76128839995236e-41,1.49320408216055e-38
BCR,0.526690145051811,6.98127892367666,213.869594711932,1.03629852116119e-40,1.57423820488895e-38
HCLS1,0.93413040307488,6.09242091492242,213.080398918385,1.3706297355203e-40,2.06776037686252e-38
SERTAD4,-1.47593370831415,2.17978306275569,212.407567457462,1.74002855924638e-40,2.60706333791196e-38
CHP1,0.481061128162985,6.01491926571151,212.338629805372,1.78311917762731e-40,2.65345115718349e-38
GALNT15,1.80587995896416,7.9114864222058,212.176440080522,1.88877191282842e-40,2.79168145899471e-38
TMEM100,1.14744100724165,4.81360147752611,212.108085526582,1.93516082686089e-40,2.84104987164979e-38
AP2A1,0.322926839944027,7.01179908773791,211.763538543996,2.1869954756686e-40,3.18936840201671e-38
GALNT16,-0.835702743197171,4.84545408299613,211.375752331672,2.51002000633995e-40,3.6362044793832e-38
NR3C1,-0.535484872643476,6.91024829408719,211.139872289463,2.72951643263452e-40,3.92816920815001e-38
SPON2,-1.05624781275174,5.53480068205267,210.330404507442,3.64016036553557e-40,5.2044776468033e-38
FOSB,-1.79318822981984,3.98630363136698,210.157605947702,3.87106429013862e-40,5.49867086667417e-38
SLC35F6,0.458049220307264,5.37584352840602,210.138296962304,3.89776293826042e-40,5.50087511448043e-38
COL1A2,-0.756944135220683,9.84093505186108,208.247171773901,7.64829494558849e-40,1.07247725599198e-37
LINC02208,-2.07978995541154,-2.25751513023473,208.176400491825,7.84395892911609e-40,1.09290829028289e-37
DHTKD1,0.506042611987057,5.05421690178544,207.818938103965,8.91178051897995e-40,1.23383037248536e-37
SORT1,0.744060566037705,7.94709906494566,207.585679876019,9.68610771755727e-40,1.33260129761991e-37
IFIT2,-1.01257057216467,4.80707234441514,206.775911602426,1.2937772066195e-39,1.7688360246751e-37
LINC01558,-1.64834080295139,0.667970339151681,206.525748325767,1.41489604768221e-39,1.92241310826387e-37
RGS9,-0.888291737638009,4.04508446803824,206.262368101066,1.55474018578727e-39,2.09937910889484e-37
SIGLEC10,1.89230087742558,2.6848683166258,205.829337077933,1.81547655976051e-39,2.43641409477062e-37
LCN10,1.71165709922173,4.90547166797343,205.653717930021,1.93334690480504e-39,2.57877826479331e-37
INPP5K,0.305112570455077,6.06494035710602,205.205420730121,2.27026903607437e-39,3.00982637358345e-37
RP11-329B9.4,-1.09830665522407,-0.171792313820978,204.800123617091,2.6253733444217e-39,3.45964107886895e-37
SPRR2F,-3.61538698076928,-2.50029300737504,203.710670357915,3.88171227822478e-39,5.08457820875252e-37
PRAP1,-1.44839220562921,3.34618277601915,203.66845825521,3.94102310216942e-39,5.13154049761643e-37
JADE1,0.767670556167038,6.42125846117288,203.260066430863,4.56398144353878e-39,5.90752035961011e-37
HDHD5,0.416814755647372,4.81990212211002,203.169962722226,4.71422951173772e-39,6.0661041511331e-37
MATN4,-1.62383397083526,-1.09578704325147,203.022173752193,4.97149740008427e-39,6.35973717116043e-37
CTNS,0.544465678715093,5.51793618697872,203.002634883531,5.00654904407657e-39,6.36734071739389e-37
UBA7,-0.558985637478171,6.35260212808896,202.878448339542,5.23520709158113e-39,6.61966214614667e-37
RASSF4,0.986110063583054,7.62952459066826,202.810362132765,5.36499091859855e-39,6.7447802496749e-37
CERS6,0.719377488738057,4.21303652463012,202.653894879342,5.67561885712886e-39,7.09452357141107e-37
ANKRD50,-0.685464702804177,6.08323418831875,202.022402742795,7.12400215771387e-39,8.85440609090858e-37
PNMT,1.84154551584686,3.51028744016122,201.8735623512,7.51627685945448e-39,9.24423692424165e-37
BHLHE40-AS1,-0.989873073507311,1.76180733116451,201.871387149716,7.52216764578292e-39,9.24423692424165e-37
AASS,1.02193203808772,7.06418614270499,201.507997789775,8.57429202783377e-39,1.04783596708862e-36
UNC80,-1.71921641861815,-0.150981941557265,200.936057930888,1.05376250680961e-38,1.28061415758113e-36
TMEM192,0.490549202280789,5.04882428047352,200.850707632156,1.08670506793715e-38,1.31335211939918e-36
MYOZ3,-1.61794289506066,4.26463257569592,200.543205260033,1.21420280395392e-38,1.45937837013693e-36
KLHL13,-0.659873536913405,3.12110487271169,200.495875084558,1.23511903371251e-38,1.47640594876837e-36
SEPT5,-0.656844743335953,4.53678569316158,199.770099619643,1.60514849349937e-38,1.90829474430971e-36
PLXNA2,0.749057032933159,5.70068982167476,199.518429079095,1.75794963752049e-38,2.07865666598707e-36
MLX,0.389528928342517,5.05892099019463,199.347737265446,1.86981594481408e-38,2.19904428993591e-36
RASSF2,-0.815164950384319,6.25643595737683,199.264403813575,1.92699936161166e-38,2.25417706070883e-36
CHST7,1.14517069612026,3.78933668930247,199.039318954118,2.0903835147863e-38,2.43229464818884e-36
HUNK,-1.18043218114364,0.391106411425463,198.7495094069,2.32140378259057e-38,2.6868099335539e-36
FAM213A,0.720402603963857,7.17250002070718,198.672773068564,2.38675575239129e-38,2.74790958334524e-36
TNS2,0.460414700043106,9.43663116876284,198.489813721726,2.5501224799514e-38,2.92062456800716e-36
GPN3,0.511628139636251,4.23594901178391,198.193765625533,2.83858955817878e-38,3.23407013464379e-36
AF131217.1,1.06505522701921,1.13471304794367,196.563277131024,5.12608288985049e-38,5.81000327541345e-36
RP11-184M15.1,3.19007787567402,-0.0307537116088026,196.496191030465,5.25242284831675e-38,5.92251287664582e-36
ARL9,1.35209976272602,-0.523934353768079,195.9730280425,6.35119195792756e-38,7.12473456818797e-36
TRIM45,-0.746027153631661,4.42634210610571,195.666146477948,7.10027436529427e-38,7.92441335412307e-36
ALDH1L1-AS2,1.7298679511962,0.30583383187837,195.606529400378,7.25577854736997e-38,8.05686069663543e-36
CTNNA2,-1.3075554740476,1.13385818975062,195.534478605065,7.44828525074188e-38,8.22885049797872e-36
ADAM15,0.478004346681078,7.54187300320613,195.472303944456,7.61852174737209e-38,8.37463131777711e-36
PEX16,0.479555736159092,4.64260677268979,195.246126332972,8.27143341356221e-38,9.04688029608367e-36
CRABP1,-2.36473838960064,2.64912618726784,195.082434356513,8.77874751213528e-38,9.55398516557011e-36
PPP1R12B,-0.827831898565646,8.21550751417559,194.964553652767,9.16332667836877e-38,9.92315698461964e-36
LINC01736,2.02335955853722,-0.770845785540973,194.608533321207,1.043061445617e-37,1.12398862674246e-35
APBA1,-0.500523809020348,4.40212825998087,193.97200273225,1.31511471949109e-37,1.41020267102292e-35
CDK2AP2,0.648454219043005,6.4948656792961,193.821771071244,1.3890985897536e-37,1.48226983662732e-35
RP11-351J23.2,-2.39357717579016,-0.923042108665666,193.674763771047,1.46553887418533e-37,1.55624577052447e-35
MAVS,0.396561460739691,7.33732022984174,193.565412560989,1.52512573794541e-37,1.61169688490608e-35
ZMYND8,0.502959162922138,6.32184186444203,193.418150961117,1.6092325389125e-37,1.69240200907264e-35
DACT2,-2.74300403630616,0.54107634965615,193.315875978452,1.67037121525141e-37,1.74829523127391e-35
PRR13,0.491919495418522,5.89329024594966,193.191486134069,1.74788187059225e-37,1.82071028186693e-35
FAM78B,-0.860190943268778,2.80959275154889,192.996055097097,1.87701957510233e-37,1.94596223722102e-35
HHAT,-0.659557938829112,2.60754885052319,192.890497580811,1.95071127579973e-37,2.01282118670373e-35
RPGR,0.993327104178986,5.39292733397372,192.564753075239,2.19694411783303e-37,2.25625129472289e-35
PPFIA4,-0.923515880532782,2.10317048619544,191.972701272617,2.72717761087086e-37,2.78771075877571e-35
COL11A2,-0.934030459925142,4.13813926834299,191.215579802037,3.59669752497556e-37,3.65943062134141e-35
RP11-329B9.3,-1.17213476657002,-0.946826745265489,190.552229796384,4.5847646216777e-37,4.64313546755554e-35
VSIG4,1.30793202215627,5.53122800383143,190.513146386578,4.65083536805379e-37,4.68834210489293e-35
GMNN,0.804389958549784,3.37335876646904,189.900862606355,5.82002475735384e-37,5.81765269352197e-35
CDO1,1.13032784820392,7.3220103698776,189.898857976191,5.82430143945743e-37,5.81765269352197e-35
TCEAL7,-0.598207681601563,3.40281279601401,189.376930081264,7.05234933573676e-37,7.01227916905644e-35
INSR,0.948571940987574,7.05538801224629,189.281984234188,7.30223500196107e-37,7.22789098044789e-35
PRSS3,-3.70678523624078,0.86027308375996,189.239753801889,7.41621823841841e-37,7.30764747591904e-35
KLF3-AS1,-0.704063618163596,3.0530780643953,188.925961938473,8.32104651855493e-37,8.16246155127305e-35
KLK1,-2.49288635968136,0.903753444547035,188.89827800182,8.40600877202208e-37,8.20899294142782e-35
PRR33,-0.983507838637324,3.17508107051165,188.633240423966,9.26481865284312e-37,9.00746257915303e-35
ETNK2,0.85167852071963,4.82136973615727,188.586711493508,9.42443522619409e-37,9.12210268022105e-35
EIF4EBP1,1.08406927213195,4.28626342987436,188.370385754403,1.02035703262744e-36,9.83273572190543e-35
FMN1,0.99956587492737,2.79890832100956,188.219112759874,1.07865281768638e-36,1.0348916836355e-34
SIRT7,0.414752281302512,4.07785132748468,187.965488019711,1.18399330222973e-36,1.13099796883298e-34
LINC01088,1.14286787379587,4.68181834604684,187.749067321462,1.28201316445418e-36,1.21930599880153e-34
GFRA3,-1.23787709664371,6.10195421649759,187.712362478096,1.29942758676763e-36,1.2305185480754e-34
MID1IP1,0.499866724224757,6.44102597191048,187.370003171077,1.47374308126179e-36,1.38957456476732e-34
PDXK,0.660908151927899,7.5041181361576,187.300643721728,1.511822417513e-36,1.41936117524021e-34
CEL,-3.21911482548732,4.29615896131174,186.991397234769,1.69399194949478e-36,1.5835929015042e-34
SLN,-2.22707912472891,1.60548100289547,186.864879965488,1.77473027976878e-36,1.65200956893371e-34
PQLC1,0.731547182926124,7.35211186124472,186.745016286565,1.85478422252542e-36,1.7192120706671e-34
POLR3H,0.451624961859106,5.02469394139074,186.625361266204,1.93831527517874e-36,1.78905682044451e-34
OPLAH,0.566105369311953,4.47843010380682,186.538722125702,2.00114608013192e-36,1.83928867659183e-34
CTD-2525P14.5,-1.09653741830185,1.3923024407573,186.410722561274,2.09773333439104e-36,1.91999651421774e-34
CEBPB,1.07626263188342,6.86638244583422,186.335989716067,2.15627613431884e-36,1.9653558515927e-34
CTH,1.03601678387103,3.07084654401942,186.148164275842,2.31075698924603e-36,2.09741946637995e-34
ADIPOR2,0.596588080953466,7.50127665608503,186.055726222584,2.39081694920778e-36,2.16112069272397e-34
DPP3,0.669332031282735,4.26047559581108,185.956733171688,2.47964513746567e-36,2.23219083876796e-34
RAVER1,0.362911937617497,5.75122774620085,185.765359273298,2.66087340426434e-36,2.38551662779846e-34
IFI44L,-1.06354266565088,4.99489632204813,185.607579574283,2.82025037196536e-36,2.51808068925478e-34
RP11-118A3.1,-1.97787775392287,-1.88917345433423,185.381028473548,3.06600527511836e-36,2.71629986346608e-34
NUDT16P1,0.891841818073874,2.01267004536956,185.380068954207,3.06709058869084e-36,2.71629986346608e-34
SFXN2,0.677020524606186,3.87986137003689,185.363517151921,3.08587318478439e-36,2.72191435149833e-34
TTLL3,-0.578185505317253,7.80924157350447,185.001915127143,3.52630583827637e-36,3.09790924547372e-34
ATP1A1,0.781083496138977,8.72751049142443,184.979943199314,3.55501693359542e-36,3.10642388761476e-34
CC2D1B,0.313635626025693,6.45312453314901,184.972801529881,3.56439952361739e-36,3.10642388761476e-34
TCEA3,-0.873366793411379,4.8128053477741,184.86123656448,3.71424146437983e-36,3.22416793782972e-34
TMEM104,0.456951700076458,4.67959558087945,184.721458831901,3.91093409392664e-36,3.38148945868163e-34
RP11-351J23.1,-2.27774365144059,-1.35789161270102,184.679620006193,3.97181808684342e-36,3.42061104920078e-34
CTPS1,0.68168536138398,5.1238121693325,184.56018638247,4.15090489939942e-36,3.56082528134754e-34
ACADL,1.00327084658155,5.77457767457296,184.184150984908,4.76945837810294e-36,4.07546492269539e-34
BPI,-1.36301285465552,0.216215700753424,183.780168702654,5.53752721805295e-36,4.71336217489916e-34
CNR1,1.50586150170054,4.9707816730226,183.749745412234,5.60016657861157e-36,4.74820325221427e-34
EPHB3,-0.9391094535723,4.42630535262054,183.333588686353,6.53198526838336e-36,5.51687944964811e-34
ISLR2,-1.09502481491668,1.19198362708481,183.278773091766,6.66580915719511e-36,5.60825289667858e-34
CRISPLD1,-1.15972755228578,3.64338330878435,183.139815219565,7.01751864371782e-36,5.88154100886312e-34
MON1B,0.333057467562521,5.4981125798777,183.114948643568,7.08239500974945e-36,5.91325919230035e-34
LINC01197,-0.509669638803311,4.57285888019292,182.858611499713,7.78730724859193e-36,6.47708540163302e-34
TCEAL3,0.598232028521436,5.91519273979378,182.797881829904,7.96438250162126e-36,6.59927527359716e-34
ITGA10,1.13709287143954,5.82633210543693,182.75485581395,8.09227893195052e-36,6.67994723156293e-34
CNOT8,0.612190360233364,6.48739180450593,182.735890089426,8.14930811303848e-36,6.70173364559086e-34
MTA2,0.308462175566276,6.73576237809708,182.704489927467,8.24461559720674e-36,6.75471783479017e-34
IFIT3,-0.825872926073754,5.33433240247048,182.11366994545,1.02618977746896e-35,8.37608260527373e-34
COL15A1,-0.916772986061002,6.99017083771693,182.009775890065,1.0664777223168e-35,8.6725651210706e-34
