,logFC,logCPM,F,PValue,FDR
HEATR5A,0.773946169405623,4.08145212705508,115.378261158083,2.47996536726239e-21,4.62708048082063e-19
GBA,0.888875490745769,3.67571010484426,114.942551088696,2.84339200051026e-21,5.25364982152531e-19
NCAM2,-3.36206347697086,1.38326182095453,114.853702637216,2.92387103161602e-21,5.35040284641197e-19
FXYD1,-1.49076372958796,6.36728665762418,114.74344553726,3.02695151159647e-21,5.48627754449452e-19
LILRA2,1.76176479526848,0.788198447386094,114.594819663333,3.17174216122078e-21,5.69447406322572e-19
PGAP3,-0.826355889228137,5.1049181651794,114.395775026974,3.37668073762823e-21,6.00575804839278e-19
RP4-635E18.8,-0.997111496768759,2.06274086913876,114.012389223168,3.8099286080768e-21,6.71358808706571e-19
NIPA2,0.794143583248874,3.51462024032041,113.618327812848,4.3139394043163e-21,7.42048811532403e-19
USP27X,1.10858633600095,0.440957690559027,113.616733149572,4.31611031891149e-21,7.42048811532403e-19
STT3A,0.990492371474809,6.01319114079601,113.607965734378,4.32806568651656e-21,7.42048811532403e-19
DPP3,0.819272955101013,4.36066866029908,113.540900927121,4.42063036900414e-21,7.51151933504623e-19
DNMT3L,-3.51562323628331,-0.236751531653771,113.229946353498,4.87667304543425e-21,8.21309422368665e-19
RPAP1,0.462071076034519,4.15933651053851,113.17450082016,4.9628513718167e-21,8.28491442605645e-19
DNAJC14,0.811710344824025,3.45300218323375,113.057276006337,5.15015455276567e-21,8.52283402553769e-19
HTRA1,1.3509159695482,6.85241376211653,113.000550527051,5.24334054720241e-21,8.60224258222493e-19
YWHAB,0.537500668058728,6.19020876466166,112.825262372937,5.54220630373622e-21,8.89073707412678e-19
CLTC,0.652844299130825,7.28423839630039,112.823290341931,5.54566477765121e-21,8.89073707412678e-19
FTO,0.552778983653589,4.0835920459522,112.8155056966,5.5593385099106e-21,8.89073707412678e-19
SPTLC2,0.606752648883172,3.77016449323933,112.585497132478,5.97910102644076e-21,9.48235596951617e-19
HDAC1,0.404819248785393,5.48593579330243,112.539377781145,6.06704999029349e-21,9.54231639382441e-19
RNF217,-0.651034005593309,4.60674001426823,112.462553934748,6.21646510268816e-21,9.69717601387364e-19
GDE1,0.690680495410601,4.28036078079798,112.364051152759,6.41349920805788e-21,9.92319540069508e-19
NMT2,0.777285694798608,4.37666117175204,112.032145770106,7.12508892739232e-21,1.09352876917099e-18
IDE,0.671751067228134,4.68924864037074,111.868188682338,7.50554320066456e-21,1.14270394121478e-18
RECQL,0.981280406344015,2.61439845904118,111.789900308373,7.69438664279193e-21,1.15410320592031e-18
UBE4A,0.864038714721819,4.28028815604648,111.786906451551,7.70170286122008e-21,1.15410320592031e-18
AP3B1,0.614966360892977,3.81335319951291,111.666027363948,8.00304884569651e-21,1.18989080142539e-18
C3,1.22458260085044,12.7179150070107,111.536321537912,8.33967160360802e-21,1.23032783169197e-18
RP11-356B19.11,-1.4880308818348,-0.168081631533741,111.180156225993,9.33950898795486e-21,1.36723227345976e-18
SLC36A1,0.908709189898097,2.77316822868648,111.135298283787,9.47374560282317e-21,1.37085999998656e-18
SCAMP2,0.416827831593175,5.45021255950576,111.123836713484,9.50835584037759e-21,1.37085999998656e-18
TOR1B,0.577940901430838,4.33125032427401,111.077760205588,9.64878639858152e-21,1.38064702219101e-18
PRCP,0.849264818955828,5.53546761313322,110.926770058895,1.01238303579059e-20,1.43781056374109e-18
PLBD2,0.64018193209592,5.5337773936168,110.738447581684,1.07496098098255e-20,1.51537647622807e-18
NPC2,0.695891468347009,4.89635330349873,110.450997855975,1.17810377830498e-20,1.64856566212663e-18
ATG7,0.615317718664734,2.72259329183121,110.42353302999,1.18846792758973e-20,1.65092942554454e-18
ZNF789,-0.844049476851927,2.87299750961724,110.337729517082,1.22144430385066e-20,1.6844425033755e-18
FXYD7,-1.93132756161564,-1.54156736383642,110.147626410737,1.29783861114973e-20,1.77418996869001e-18
SCIMP,1.30877629005947,0.684538129939506,110.118162920143,1.31010366862134e-20,1.77418996869001e-18
KIF13B,0.718200309178521,4.88322844694679,110.107691148778,1.31449101773576e-20,1.77418996869001e-18
PLRG1,0.517740731108271,4.90667252546135,109.724415618192,1.48571768741105e-20,1.97870399680561e-18
CCNDBP1,0.494691545836426,4.10166890591147,109.722118245109,1.486809266687e-20,1.97870399680561e-18
MFNG,1.0308994571498,2.41976096853918,109.693391483498,1.50052720191995e-20,1.98309258192628e-18
SERPINA1,1.52357513684792,14.2687863161643,109.636903741255,1.52787613232828e-20,2.00531108098893e-18
TRPV1,-1.13766634352014,5.40674179356535,109.300136581578,1.70170935444943e-20,2.21816648798131e-18
RP11-981G7.6,-1.02107250176839,2.2457313440826,109.189306759788,1.76318595543088e-20,2.28266611685749e-18
MLEC,0.962049646672951,7.50426557834946,109.152914698185,1.78385814272685e-20,2.29382461582667e-18
PSMA3-AS1,-0.729767680710721,5.51361041744355,108.647680096104,2.09751242489542e-20,2.67904422538152e-18
TRRAP,0.393167273237871,5.05032330827227,108.614410112043,2.12002521501175e-20,2.68974665779257e-18
GIMAP6,1.25310659400677,2.54277172618512,108.423939145755,2.25369495698036e-20,2.84040190240353e-18
RAB26,-2.71612985234424,5.06771812499418,108.395347843823,2.27448264538579e-20,2.84774205423269e-18
MTRR,0.73750701466813,4.71058788518426,108.154044498442,2.4578290473913e-20,3.0571859216277e-18
ANTXR2,0.760503888036178,4.99381339101412,107.971346504621,2.60652618478468e-20,3.22109089757385e-18
ATP6AP1L,-1.23828273436687,2.03829268357217,107.892587931297,2.67340172879322e-20,3.2824198903654e-18
TEAD2,1.24771485342066,2.95957435666854,107.581745107493,2.95472009516301e-20,3.60456911096457e-18
KB-68A7.1,-1.82418429817902,2.46197192287098,107.526715518301,3.00755565121241e-20,3.6456555158104e-18
CAP1,0.745274700361108,6.42406312852579,107.481762761317,3.05142410715107e-20,3.67542102425266e-18
RRN3P1,-0.824838956698167,3.8998153285812,107.294766252911,3.24096158162498e-20,3.84843510839775e-18
RP11-1114A5.4,-1.09317258292062,0.358332663739192,107.28251819589,3.25378357419265e-20,3.84843510839775e-18
ITGB1,0.964794795920207,6.6640687605215,107.280662780102,3.25573040014733e-20,3.84843510839775e-18
NOMO3,1.69497087473995,0.490888608480795,107.25044188681,3.28760644898366e-20,3.86212582287704e-18
RNASE6,1.75798184627505,0.898341403062892,106.843081282344,3.74938148245854e-20,4.35543184160887e-18
THADA,1.42443800821696,4.6745810615533,106.839844731117,3.75330157124615e-20,4.35543184160887e-18
CCR1,2.04529683456648,1.30324685275899,106.530909116039,4.14720877636732e-20,4.78336546806342e-18
ZNF548,-0.722826953067131,3.07320026763754,106.383566546923,4.34954453749668e-20,4.9865169935602e-18
SLC7A7,1.24632209493705,2.43208486295566,106.276308296012,4.50308548408475e-20,5.10192002956111e-18
SMC6,-1.00371858303613,5.07688523038144,106.275802028136,4.5038230516855e-20,5.10192002956111e-18
TBXAS1,1.18087573692587,2.14130967931063,106.235389999069,4.5630938208109e-20,5.13847565111552e-18
MCRIP1,-0.759575721599512,5.08768055334233,105.991811440754,4.93742091814961e-20,5.50234732065755e-18
FTCD,-1.41323442072055,9.16277032944185,105.987670559112,4.94404598724419e-20,5.50234732065755e-18
FGA,1.47540419230577,13.8076250680253,105.919212933202,5.05488392233697e-20,5.59299394918574e-18
SLC4A2,0.763967358773798,5.93007817831916,105.890360306931,5.10234762519818e-20,5.61287732110674e-18
OS9,0.84322613454139,6.9814913742626,105.856256766249,5.15903054298189e-20,5.64261553238439e-18
SIAE,0.79866144564671,5.00757294771274,105.761668028976,5.31959825040347e-20,5.77061738942835e-18
MCOLN1,0.543582825047046,4.04719179405224,105.751760199309,5.33670674446634e-20,5.77061738942835e-18
TSTA3,0.76211758068993,5.59212927574446,105.6015045473,5.60308679025992e-20,6.02442625454444e-18
CAPN1,0.470506279996483,6.23157409913114,105.567554180614,5.66511382213313e-20,6.05689781736042e-18
MFAP1,0.565461009855074,3.55517208461689,105.548692025137,5.69987424790545e-20,6.06001714032897e-18
SAMHD1,0.944021529771589,4.52710565778399,105.5063478061,5.77869623224987e-20,6.09479352161173e-18
LCP1,1.15148093443575,5.50391262127201,105.496792364317,5.79663510804332e-20,6.09479352161173e-18
DPY19L1,0.628727822346263,4.47574718596991,105.477183458616,5.83362428286305e-20,6.0999837212729e-18
MICU3,-0.875226559413535,3.74372772929218,105.378127240964,6.02415746026862e-20,6.26479456974711e-18
MPND,-0.980994286065291,3.92078809054796,105.129499473805,6.53057214966895e-20,6.74321021337019e-18
SND1,0.930624713166973,6.79159822456025,105.117975179496,6.55506221151535e-20,6.74321021337019e-18
NF2,0.752808977971905,4.11660100200538,104.981325483284,6.85262900678477e-20,7.01141842086671e-18
CXCL16,1.34470203585908,4.86606079406096,104.872844264996,7.09855177760841e-20,7.22419994008907e-18
CDK3,-0.969877741653585,4.44785804410016,104.84055385701,7.17346169724576e-20,7.26160370001511e-18
ELFN1,-1.80578245691049,4.55024744069541,104.756136962297,7.37309594967857e-20,7.42420047716047e-18
IL11RA,-1.17412538852496,5.29362219529006,104.722190019065,7.45495041293159e-20,7.43769891501738e-18
ADCY9,0.614387937503669,5.23356261254326,104.718185977214,7.46466550768914e-20,7.43769891501738e-18
MREG,-1.44603011892269,3.60955149715704,104.484236603076,8.05509497340474e-20,7.98419335619092e-18
APOC1,-0.935299189449403,11.082827978034,104.371864237884,8.35526119211874e-20,8.23880703353429e-18
CNOT1,0.65570036933467,5.74237839267207,104.201768022964,8.83127375914522e-20,8.66329746960272e-18
DHRS12,-0.775592927247093,3.88186567829872,104.021471901871,9.36580741598436e-20,9.14054774018453e-18
FUCA2,0.850992392378459,4.79039173552058,103.919174394994,9.68351705724084e-20,9.36475406468041e-18
MTFR1L,-0.655442512570619,5.9905982453831,103.906200806645,9.72458054673112e-20,9.36475406468041e-18
C1orf43,0.489693341006218,6.76192826712039,103.900348133611,9.74316275974316e-20,9.36475406468041e-18
FGB,1.54861597704659,13.3138150985318,103.854649241479,9.889496182997e-20,9.45763828435256e-18
CHADL,-1.50186882627111,0.740098876380023,103.772533922493,1.01580448674344e-19,9.66588759360717e-18
PLP2,1.46302640675082,3.70869606079333,103.665803246972,1.05181446141403e-19,9.95874677371665e-18
PSMD1,0.738457191033538,5.69277849220876,103.614721976608,1.06950267377586e-19,1.00760917745685e-17
NFAM1,1.63059428653683,2.03814559755884,103.240067576264,1.20876846946886e-19,1.13320555381586e-17
PPP1R32,-0.99173447103723,1.63190760098023,103.175165691875,1.23469418112834e-19,1.15183651769869e-17
TIMELESS,0.644633410611404,4.56329073016901,103.080259929753,1.27362067078746e-19,1.18235487735395e-17
CPSF2,0.4994182735332,4.58832359958863,103.060429861927,1.28190956187378e-19,1.18427285786504e-17
ALG1,0.767874446646201,3.22080075637158,102.899737394534,1.35112158316767e-19,1.2421833260514e-17
YIPF1,0.668402939230581,4.63533174486707,102.483295238803,1.54859420426136e-19,1.41644442158566e-17
PRPF3,-0.598960430129819,5.58443843113332,102.469622294626,1.55555085970996e-19,1.41644442158566e-17
SLC44A1,0.829841488800281,6.33753019941346,102.355141746444,1.61505090436487e-19,1.4618473250769e-17
YBX1,0.701425770523918,7.16848872490348,102.34435303147,1.62077550097855e-19,1.4618473250769e-17
PPP1R11,0.505227791424165,4.77294812693119,102.241344142789,1.67647646800222e-19,1.50495394634671e-17
PAN3,-0.498650560012212,4.489225988691,102.142459407118,1.73176729203421e-19,1.54728935843676e-17
IL17RC,-1.00023775553067,6.55534966953446,102.037198012205,1.79265090769984e-19,1.59352733817046e-17
PRMT5,0.809188034204167,3.71780135222982,102.024289441918,1.8002647139228e-19,1.59352733817046e-17
CSF1R,1.922771179715,3.76765342102892,102.001783597262,1.81361749367073e-19,1.59791456120591e-17
WASF2,0.720524582184904,5.09825129498192,101.916115232544,1.86536706662507e-19,1.63593551359178e-17
SIGLEC12,2.66920045693436,-1.12091032374346,101.891342255601,1.88060801614111e-19,1.64173629152208e-17
AGGF1,0.414649600809091,3.95373109224236,101.8552157042,1.90305987412762e-19,1.64445314392523e-17
AP2A1,0.550593759591453,6.10110419362637,101.854650051205,1.90341356088381e-19,1.64445314392523e-17
PPT1,0.832208394527067,4.12980619570598,101.844704775283,1.90964292369017e-19,1.64445314392523e-17
AC004985.12,-0.855501189559643,0.701637216688363,101.828577077833,1.91978856528604e-19,1.64574307143958e-17
RP11-285F7.2,-0.856026666665156,1.28498849168392,101.795884031425,1.94052264212361e-19,1.65605768619975e-17
HMGN3,-0.765832602482071,5.10894746345954,101.70092786133,2.00203677926991e-19,1.70092687260203e-17
NME7,0.757019039826245,1.50388371505232,101.566536669664,2.09248232147251e-19,1.76759219245509e-17
GPAA1,0.466308087960703,6.07727987502595,101.556964861777,2.09907958328438e-19,1.76759219245509e-17
CANX,0.788021900595113,8.43530667888458,101.531038507532,2.11705482104793e-19,1.77487534358428e-17
TUBA1B,1.43939509584409,4.36815906984452,101.438392731054,2.18256888887751e-19,1.82177493527316e-17
ELOA,0.504151052802402,5.30635793877129,101.275398234569,2.30284492778264e-19,1.91377475199264e-17
DCAF7,0.424111459573324,5.1237444504928,101.054239268411,2.4768304182834e-19,2.04941563871093e-17
PDCD6IP,0.377707252988726,5.92110343362411,100.839614791799,2.65837880273259e-19,2.19011285691792e-17
OLA1,0.786803611460706,4.30579680007387,100.823617976303,2.67243730725806e-19,2.19220493079432e-17
ZNF404,-1.31278791561836,0.817059132514429,100.777127782814,2.71372236606902e-19,2.2165171823459e-17
SH3BP5-AS1,-0.918962877371566,3.55290875849491,100.666423146762,2.81464673726082e-19,2.28912572892353e-17
DPH3,0.811464008005722,3.73815809033624,100.627003702948,2.85149256455963e-19,2.30922361685678e-17
TRIP12,0.446228324739498,6.06419653013008,100.572341865864,2.90339385219512e-19,2.33418898022788e-17
HTT,0.477306608738807,5.71993456720744,100.568736136927,2.90685086602915e-19,2.33418898022788e-17
RPS6KA2,0.804830397609499,4.01863698119325,100.509230143842,2.96450725735792e-19,2.36949946752076e-17
FAM114A2,0.526612953859555,3.5745548275437,100.497787774042,2.97572577761264e-19,2.36949946752076e-17
TKFC,-1.84259257733707,7.28451468580235,100.45009094206,3.02295363837502e-19,2.39707627882979e-17
CYGB,-1.4658976795623,3.0876304563122,100.369066563334,3.10492476479493e-19,2.45185988376815e-17
RAB5C,0.625505196065076,5.94043223935806,100.331738639245,3.14344125542346e-19,2.47201779057702e-17
TLN1,0.775422229741804,7.43838464354908,100.081920269828,3.41395020506451e-19,2.67369902685525e-17
MRPS5,0.658248947484348,5.42513852916198,100.036933639755,3.46510705803674e-19,2.70264149268431e-17
ACVRL1,1.0763329124877,2.22667677242626,99.9610997990339,3.55310226717196e-19,2.75996282638978e-17
CCDC47,0.707953631395161,6.00142986256914,99.9138135374973,3.60911162552393e-19,2.78900774827564e-17
RALB,0.738955314101887,4.16015019363516,99.904870728433,3.6198040766333e-19,2.78900774827564e-17
MPEG1,1.67584632373124,3.27763438882758,99.890858525395,3.63662216281682e-19,2.7906675959906e-17
CPN1,1.5406476493134,5.77805069466371,99.8381661056325,3.70057604347672e-19,2.82833986680343e-17
ABHD1,-1.52248665477741,1.41820310737003,99.7676286437323,3.78797216301066e-19,2.88355592937023e-17
RP11-452L6.1,-1.04194769483548,-0.54593697201578,99.7044870572374,3.86797325123791e-19,2.93272505754218e-17
RCOR3,-0.616438581203714,4.82956426093165,99.4370550699032,4.22619674155851e-19,3.18542143493963e-17
OPN3,1.16955161166627,1.68259244793475,99.4309670519328,4.23473082360216e-19,3.18542143493963e-17
FGG,1.57007359953512,13.1449882365892,99.1992302944602,4.57286200431802e-19,3.42622585843214e-17
WDFY3,0.459610536999307,4.36689048435854,99.1179566807016,4.69780806189725e-19,3.50603863631241e-17
C19orf71,-1.14860215559619,0.922852435950408,99.0218536896413,4.85001327974655e-19,3.60549229401783e-17
DCTN1,0.412247314720231,5.78490521770849,98.9200922447024,5.01661862005822e-19,3.71483536802833e-17
AC074141.3,-1.11611024797457,0.547312678149283,98.780944476943,5.2538395609737e-19,3.8754194063911e-17
HERC2,0.512743922351594,5.3340371462477,98.7602379088377,5.2900969893191e-19,3.88709790747999e-17
FKBP11,1.13289806038507,5.01869308665209,98.7224581813937,5.35690266991251e-19,3.92104671965788e-17
HIST1H2BC,1.36905803977445,1.38344412112198,98.6832080752688,5.42721180944781e-19,3.95728995960158e-17
ESPNL,-2.36956476222215,2.07523936829435,98.6325056052076,5.51941829891062e-19,4.00916220025069e-17
BMP1,-0.719177110383354,5.83666733047334,98.5913187204773,5.59548439446972e-19,4.04896058977769e-17
KLHL5,1.2508542687517,4.99423849191281,98.5652999484462,5.64408245822685e-19,4.0611411380893e-17
CCT5,1.01161060942894,5.13388764054778,98.5594878031896,5.65499659289404e-19,4.0611411380893e-17
LINC02028,-1.5529098462275,1.29805805632735,98.4805328994671,5.80539006890055e-19,4.15347287222731e-17
TMEM178A,-1.57565207415811,2.61042740752333,98.3212206631452,6.12127328707754e-19,4.3630693605383e-17
KIAA0513,0.850162374344709,2.6872258375974,98.2560419433526,6.25546601204759e-19,4.44208110728648e-17
ATP6V1D,0.64287954002883,4.19875559177612,98.2126476696858,6.34645306798143e-19,4.48993859987935e-17
AC093382.1,-2.74053115538308,-1.33471401202459,98.0945082293031,6.60099921044025e-19,4.65272651755142e-17
RTN3,0.616862171329254,5.94855377203196,98.065905345738,6.66416416037824e-19,4.67991542937854e-17
