,logFC,logCPM,F,PValue,FDR
C3orf52,-0.285310805133398,2.27363830049392,2.84001987040566,0.0927907485263562,0.112586659904542
USP21,-0.0573410796507194,3.67072604683965,2.83935725041396,0.0928287072335478,0.11262554217959
CASP6,-0.0717976769247035,1.38812447973832,2.83603494498857,0.0930192837831729,0.112849573134911
MAU2,-0.0569433742580996,5.45518908112298,2.83370183344383,0.0931533726851292,0.113005049967114
RAB40C,-0.0802800709454338,4.03721106418077,2.83022027300693,0.0933538578972137,0.113241047724381
LINC01485,0.44474466648658,-3.38666534536039,2.82955441461076,0.0933922548994036,0.113280410053426
ANKRD13A,0.15601518201849,4.51958226645976,2.82891291685388,0.0934292634425214,0.113318083341168
SRA1,-0.0709406056789946,4.26120860310725,2.82764744362467,0.0935023166080563,0.113399466694279
RP11-666A8.13,-0.148056583816697,-1.55395061441383,2.82733399578822,0.0935204209417119,0.113414202067795
DSN1,0.0735677056007622,2.09307397008729,2.82627009480037,0.0935818990071487,0.113481532462543
POLN,-0.122737702199268,-0.539151841095976,2.82566845341873,0.0936166846951557,0.113516487992655
ADIPOQ,0.498635165679362,1.43487648676074,2.8229853146035,0.0937719903348576,0.11369756826711
DNAJC19,0.109679914531533,4.76442965785054,2.82211987626716,0.0938221436908861,0.113747241839875
PYROXD2,-0.132720627414374,3.41805917010377,2.82207228659769,0.0938249024280081,0.113747241839875
EPHB1,0.168788507745846,0.0168202789490858,2.81916013887742,0.0939938861148749,0.113944854177064
RTN4,0.165729435259408,6.48302526194411,2.81710355839879,0.0941134239043422,0.114082503984345
FBLL1,-0.344901951995533,-2.3625725487839,2.81643955468472,0.0941520542648463,0.11412206806558
MED12L,0.209474458097747,-1.50306609022693,2.81253252740783,0.0943797080956284,0.114390728609445
CTD-2555O16.4,0.089947739001654,0.786939626282629,2.81213747860498,0.0944027601671574,0.114411387942469
TCF20,0.0531568512736838,3.43631101666928,2.80599163377044,0.0947621787450765,0.114839677963827
PPARG,0.0858072303206105,3.26037565927873,2.8032575297683,0.0949225537186034,0.115026713365456
GLIPR1L2,-0.172348343923936,0.168395206846732,2.80141635822481,0.0950307188576264,0.11515046135767
ZC3H3,-0.0667170420039589,3.76107525487532,2.79814988859544,0.0952229490472833,0.115376050286489
RP11-10A14.4,0.161640955817482,-0.576524063533009,2.79778349560134,0.0952445375974054,0.115394867223318
IGHV3-7,0.484770421133336,-2.49160144877362,2.79720256120758,0.0952787782888803,0.115429009672326
TMEM263,0.0799607072759178,4.5696104405692,2.79054559446666,0.0956721067497715,0.115898150306106
PKP4,0.0711622424652861,5.2200022718842,2.78747612863802,0.0958540645600473,0.116111191024881
POC1B,0.0691601691991757,2.44802190792458,2.78521694923071,0.0959882303766337,0.116266316310572
FDXACB1,0.0930762584913145,0.213005981228819,2.78471361492809,0.0960181498402795,0.116295160880567
PLOD2,-0.14705760887687,4.05418077949599,2.7818866061164,0.0961863840190741,0.116491515000401
RPSAP22,-0.277646754188482,-2.53694238079855,2.78115405240513,0.0962300305758724,0.116536965436078
DNAJB4,0.167425113015239,5.44099743721823,2.7808896094093,0.0962457917739697,0.116548642375154
HTRA4,-0.368336793223945,-3.64034419137481,2.77913507516238,0.0963504361829229,0.116667943927281
PFKFB1,-0.239801966006879,-2.4764119641716,2.77575996796353,0.0965520853967719,0.116904683144893
ZNF780B,0.120287321301093,4.14550098400217,2.77402946806181,0.0966556548815696,0.117022645469696
PAX8-AS1,-0.263757703464157,4.0424425108458,2.77288642157125,0.0967241322522922,0.117098108880024
MBP,-0.126518900238829,4.67723231700308,2.77191078025779,0.0967826227412049,0.117161472947231
FAM162A,0.108868112380186,5.86378519112504,2.77138490357799,0.0968141655259552,0.117192209137138
GPR63,0.15501526912135,-0.0259920184102878,2.76695789870561,0.0970801495759528,0.117506711297228
SURF1,0.0815784709270003,4.69501656724347,2.76536742794417,0.0971759036822885,0.117615138681868
FAM86JP,0.213911406114792,-1.04421223242786,2.76485437687957,0.0972068139074753,0.117645074628014
RP11-50C13.1,-0.1405136551709,-1.2747162627284,2.7643574235891,0.0972367645363785,0.117673845487286
RPS4X,-0.0558016673123498,8.07809561762008,2.76385446144912,0.0972670875940303,0.117703063367439
DUSP28,0.0910308452201904,2.54276696919669,2.76164781953818,0.097400246081773,0.117856710953531
FAM110D,-0.183571085486748,2.63426921143296,2.76117310956064,0.0974289182441985,0.117883916007956
PLA1A,-0.197014075843255,1.61366449167542,2.7599095605504,0.097505280787078,0.117968816817092
SOWAHA,0.282142175123821,-2.67817954772763,2.75968065853428,0.0975191214812247,0.117978068270636
RHBDL2,-0.243810726114727,-1.05606171899936,2.75955628480697,0.0975266427130722,0.117979673785702
ILF3-AS1,-0.0839375406365146,3.9164705514647,2.75690622848576,0.0976870501436527,0.118166216441392
CD81,0.0580594285525323,8.48469045498517,2.75445555082663,0.0978356463140005,0.118338448932671
AC010980.2,-0.184283344173811,-0.0902023773524219,2.75185584007052,0.0979935496422201,0.118521916436079
KATNB1,0.0685321066021654,3.39262953399588,2.7499319727392,0.0981105827208778,0.118655931747067
IGFBP1,-0.510853568812315,-3.58456129425592,2.7497650679633,0.0981207431185144,0.118660685344657
SAFB2,-0.0642581291638852,5.3748426090943,2.74731979304459,0.0982697324355651,0.118833318119498
CH17-189H20.1,0.118334571072319,0.0620041492113016,2.74681526047308,0.098300504165108,0.118862982658254
PLPP6,0.0936130308658988,1.36802703768845,2.74498500460025,0.0984122211324248,0.118990514562896
N4BP2,-0.0804866874869052,1.77254732209115,2.73839822430114,0.0988154239218315,0.119470444295996
PRRG2,-0.153607465103767,-1.02270793207293,2.73791664289459,0.0988449743363626,0.119498586238318
MTHFS,0.0913475664320243,2.63973933398661,2.73584036872832,0.0989724879250056,0.119645149626021
IL11RA,-0.0935175053509523,5.17573898234251,2.73335223283836,0.0991255333264063,0.119815533144111
EXOSC6,-0.0795628574479552,3.90035704643998,2.7333444397357,0.0991260130878824,0.119815533144111
ZNF546,-0.0885112054627886,2.04074886710694,2.73244134407345,0.0991816269889462,0.119875147487687
TIGD5,0.0878353648307213,2.70847171735023,2.72935201242918,0.0993721310942396,0.120097777979187
GFAP,0.204837327818749,2.62393953586645,2.72906680831895,0.099389738459576,0.12011143635807
UBALD2,-0.0981568650821272,4.09969710617167,2.72787532105949,0.0994633331270011,0.120192748767288
AAMDC,0.130172986556671,3.35637430599684,2.7275389067773,0.0994841232606622,0.120210245241758
