,AdiposeSubcutaneous,AdiposeVisceral(Omentum),AdrenalGland,ArteryAorta,ArteryCoronary,ArteryTibial,BreastMammaryTissue,CellsCulturedfibroblasts,ColonSigmoid,ColonTransverse,EsophagusGastroesophagealJunction,EsophagusMucosa,EsophagusMuscularis,HeartAtrialAppendage,HeartLeftVentricle,Liver,Lung,MuscleSkeletal,NerveTibial,Prostate,SkinNotSunExposed(Suprapubic),SkinSunExposed(Lowerleg),Testis,Thyroid,WholeBlood
BIRC6,0.115922326012506,0.157398136424196,0.500710009607015,0.208881278681498,0.274710041434387,0.183061085798572,0.142474052106128,FALSE,0.383362370799219,0.289239997332109,0.420254052643101,0.36504581594304,0.447611109631254,0.300373137056687,0.363271636630917,FALSE,-0.144153239337365,0.224887137052555,FALSE,0.132857927422342,0.160614515701597,0.140313599820403,0.326101092177626,0.150848439034564,-0.229882706466376
BMP1,0.408147982163532,0.137158818601362,-0.676448791388527,0.514404409538894,0.328922659762713,0.790829070451055,0.605609268183117,0.166390489526902,-0.51157450488622,FALSE,FALSE,-0.163275107464384,0.196158632243531,-0.359730365800679,-0.752142669843043,-0.719177110383354,0.600267757958603,0.540196777952711,0.693170660071342,0.291215912540433,0.184438334230394,0.24292473771065,0.44417176928493,FALSE,-0.645936004849976
BRAP,0.159204725855611,0.05905583965316,0.228615112597626,0.280184166122765,0.31813274185398,0.235295059862858,0.0967990608713726,-0.0609634680047684,0.332344028601023,0.213493760257523,0.350823614512065,0.258959523774374,0.4354709075402,0.166616566847681,0.221096369397561,0.229815276365208,0.3556288397712,0.669660255609526,0.134853731468846,0.154431163252966,FALSE,FALSE,-0.186565448754315,0.162956587654058,0.534095127186604
BRF2,0.0839880392202976,0.171480417682881,0.725723428812489,0.556679354154757,0.630155880294395,0.0899329743754636,0.218143785622151,0.139275518215405,0.609896144772718,0.33649271603286,0.644767357135851,0.366576831709533,0.711126628317322,0.550522828526429,0.698970584606777,0.261306015534718,0.751055768527549,0.344577759208948,FALSE,0.27276203672856,-0.0861982169266477,FALSE,0.168561247516832,0.384778442528515,1.11161889769527
BRPF3,0.428945985243916,0.4394781747086,FALSE,0.383207048699184,0.203808388105877,0.228322347101919,0.334150438220913,0.0911849943529919,0.496458618608751,0.861216345349301,0.398122821315909,0.300191649392415,0.475599836034689,0.341597059549848,0.422587362283232,0.470502963903184,0.233526784812155,1.01621218453029,-0.073270598689777,0.215845175125979,0.09264378042919,FALSE,0.217177369310883,0.05655336027369,FALSE
BTBD7,0.0813524976929986,0.126116658373928,0.093075911126454,0.149697156995785,0.227342723415342,0.10901253506604,0.184665468101542,0.0808332423947231,0.269660334626141,0.259113370671273,0.145517528227946,0.148572290943216,0.263495542155858,0.139444208491557,FALSE,0.106421190572174,-0.0771177651161153,0.293685374627777,-0.0647682444875166,0.141104056546284,0.190196610864311,0.138172167343598,0.0999580625618451,0.184609639623302,0.504946815908918
BTN3A1,-0.711521769633784,-0.800556084842498,FALSE,-0.41221587655824,-0.90644949366559,-0.687258923731303,-0.751559915044069,FALSE,-0.61574661146186,-0.404607548135957,-0.821878734701405,-0.159207986462373,-0.813702239372248,-0.731797566992666,-1.4074102715327,-0.436732347106786,-0.41269062737545,-0.692844210907584,-0.657487741719442,-0.438363765379768,-0.343403137991352,-0.158952100188559,FALSE,-0.656673259377502,-0.719213772938443
BTN3A3,-0.587102486739912,-0.604897349023993,0.283857449498885,-0.198500532503919,-0.447777029193566,-0.530239266672542,-0.655673030542385,FALSE,-0.542646049072356,-0.424170068414025,-0.73480405446453,FALSE,-0.570553932300311,-0.526033069716006,-1.05181852237061,-0.367594716935839,-0.348421591572121,-0.37418137631794,-0.532149124820962,-0.51065369651256,-0.334937767657954,-0.221342623156753,FALSE,-0.473659171667768,-1.00642487732395
C11orf65,-0.435566340078783,-0.553819299242939,0.490688916033854,-0.983213789997064,-1.11684519590809,-0.594585903700076,-0.572638607887997,FALSE,-0.377141868352351,-0.436047495205981,-0.919957689236778,-0.223702778359518,-0.657209110837996,-0.852358367153542,-0.456632899748734,-0.388702015798898,-0.855941808759793,-0.531559745124034,-0.383462083143838,-0.515482366118207,-0.378047888819052,-0.296255259998206,-0.347541794828447,-0.541412653283932,-1.83624549501489
C12orf49,0.359331210760336,0.483712320120009,0.216721725513521,0.877036810673022,0.623580645744762,0.271899739313471,0.436292226214036,0.141494385105653,0.262436908038594,0.774571940010971,0.234780447054692,0.301256281748963,0.353855653418714,0.166458151787383,FALSE,0.938631919355282,0.459951752553349,0.257071934338659,0.176515422707763,0.321000510115092,0.489406133554295,0.217460850181832,0.0622400069156913,FALSE,0.593540506062657
C12orf76,-0.163251488655959,-0.507241068899536,-0.133750303170849,-0.363609762713304,-0.397890348188955,-0.0958188603842616,-0.252234657057339,FALSE,-0.590242715956866,-0.452926330630452,-0.40345917999007,-0.280534163509025,-0.435333032995783,-0.348243584050456,-0.386351773703438,-0.511473042220733,0.0840269544267065,FALSE,-0.348796951079389,-0.182325284906097,-0.198568625680156,-0.0649457394564704,FALSE,-0.220900103838497,0.271872834911949
C16orf89,-0.643609314717076,-0.759659654347029,-0.372730498879726,-0.629494073708447,-0.703420208000394,-1.15730936508714,-0.87150124208973,FALSE,-1.01576044865114,-1.43780684984989,-0.72057780265806,-1.24641604871041,-1.12004315376691,-1.0611271996684,-0.302697793511919,-1.11114080279616,1.13092705382676,-1.28735551312362,-0.504310184181967,-0.890349674439641,-0.494255443885046,-0.861524787545631,FALSE,-0.892444793000281,0.520549984912069
C18orf8,0.254799388480131,0.174502113629829,-0.138129766431753,0.179986311001754,0.192023789069705,0.344230464767243,0.184936491528789,FALSE,0.374498870941729,0.300441872124259,0.489276092731746,0.0965483842031189,0.534455380920265,0.20292541284207,0.32550805088075,0.313738357044691,-0.162290329115001,0.920903157685588,0.382657423080128,0.364965714581227,0.0996571845545735,0.171720600673624,0.171722492185513,0.0964920431018763,-0.411279831148059
C1orf43,0.343400353324134,0.29606381788748,0.203939080648371,0.191550773991699,0.316551995711536,0.175671926854124,0.290001448523293,FALSE,0.229366887141124,0.269714435502328,0.39993091034615,0.243427575281047,0.467072915617925,0.350700490038237,0.614178074946682,0.489693341006218,0.417954471043099,-0.0584656437230422,0.258495974482586,0.184256462406916,0.109643335514202,0.0913012471471567,0.0524067240459004,0.105158983864676,0.481810408526365
C1orf56,0.353807118212648,0.262475179160601,0.258805060955851,0.122950964195317,0.29546332665495,0.201919556641027,0.306601679233964,FALSE,0.248362032427644,FALSE,0.325327559925591,-0.270894213166805,0.320270084260242,0.311417408300254,0.607160639345074,FALSE,0.656699179523402,0.685484536321191,0.0928973268509251,-0.16316978850581,0.269803761501115,0.283789723194198,-0.294273774591999,0.125337565916686,0.860744501866783
C1QA,FALSE,0.68030202027683,0.90784475097666,1.02693124396182,1.21988343036593,FALSE,0.535317849148998,FALSE,0.762044997451097,0.460168462227584,1.43918051773984,1.83694534259318,1.44567916932053,1.29874880611327,0.618689025552767,1.93986884417594,0.598414620797967,0.554858394674718,0.620501165016086,0.867177012416454,0.854734887371321,0.272490539006028,0.724799623047149,1.00894565108492,0.550550332991321
C1QB,0.555832014797189,0.979445222219267,1.38667272090013,1.51589524165644,1.75075359020124,0.521799587691564,0.986849639919145,FALSE,1.16531897960098,0.854086841446129,1.85073773483349,2.20097693996323,1.92446636993908,1.77793401564352,1.21255414810743,2.22214247596091,0.846990815590213,0.832525857350721,0.937679035984103,1.24492633966305,1.34309347200148,0.78348143905746,1.00942489755927,1.28244517984876,0.876405001246535
C1QC,0.316544179776643,0.992436828267838,1.46029284850759,1.73574918334121,1.76113201278859,0.391326118248884,0.846813276960742,FALSE,1.22349385177396,0.86593367755438,1.76800391826235,2.13817254157609,1.82733764517111,1.85494609144525,1.07245972000097,2.40083137901427,0.951007595138232,0.644116426975643,0.764046940469536,1.21494800598397,1.06895666970716,0.452399760374397,0.904281846057596,1.25520820611902,0.94495551923747
C1QTNF2,-0.997689798524566,-1.07536011204213,-0.781718302337993,-0.36028629766089,-0.330335633062114,-0.817330394177848,-1.14983091535326,FALSE,-1.21304199117905,-1.28394011118397,-1.34491208773167,-0.998675871697681,-1.28881501977798,-1.50509558254938,-1.81520954927462,-1.16145367759469,-0.687004079910003,-1.50483205582437,-1.06767145905534,-0.706965150601027,-1.02789092728439,-1.07246835295124,FALSE,-1.33239371866348,FALSE
C1QTNF3,-1.77083353362122,-2.17361431365984,-0.670204706082026,-1.25076588410436,-1.14826288051999,-1.44257914757105,-0.730650936166119,FALSE,-1.83371569050517,-2.05086724991987,-2.17109976760607,-1.43902500707929,-1.98081670044166,-0.305532036509551,-1.06182071865821,-0.413243159587892,-1.06782497456169,-1.17750961844152,-0.624839733636259,-0.382981162412714,-0.304469907628094,-0.364500327699343,-0.27763862969294,-0.869817135090748,-0.947142692750929
C1QTNF4,-0.627191820286821,-1.01758573440616,-1.33810728186353,-0.824643124814635,-0.977302363258365,-0.783920449000011,-0.669685647086144,FALSE,-0.402066004169909,-0.772658723600686,-0.371457840261853,-0.873743137817357,-0.599237877691256,-1.01517858289116,-1.08615896670493,-1.22839380687908,-0.721820444323537,-0.325748848089986,-0.292215594373509,-0.566993884017046,FALSE,-0.250537072227902,-0.183883967970268,-0.910359486088168,-0.694216947080518
C1R,0.286381739950335,0.405931487318809,0.990582381534009,0.552684178490987,0.412160724103747,0.529942783418693,0.658320249395222,0.480886152057783,0.37108501996377,FALSE,0.406026396258011,0.192695683381968,0.714647925987328,FALSE,-0.201375804027747,0.504115663851159,0.325639000258576,0.43020521078224,0.319125011838663,0.607481115303655,0.696533803667185,0.298241993789836,0.961150939759369,0.456506186715391,FALSE
C1RL,0.484765975470963,0.405858376910947,1.01118254160283,0.582653591463113,0.410802718118905,0.764971833087242,0.730335658835223,FALSE,0.523832439923137,0.235064245864916,0.595790444371781,0.234869916128584,0.852538776197933,0.298693748444412,-0.311843993240059,0.257004735648283,0.44366848029999,0.722103491391927,0.422886373238409,0.482174252477625,0.379715757179279,0.357999121619244,0.626845402151287,0.354695490124612,2.06970712478943
C20orf203,-0.836460051639785,-1.17528304631394,-1.31312807182803,-1.15386566945196,-1.36500850553553,-0.774247500675929,-1.08099017475958,FALSE,-0.91392359800768,-1.60813747765464,-1.13357591241094,-1.50836720515904,-1.46752714004953,-1.09335145050475,-1.82112055124341,FALSE,-1.29169854885524,-0.471168619594983,-0.710513488310694,-1.04248552130848,-0.537886418912649,-0.393124212463254,FALSE,-0.89715046166225,-1.03932439819229
C22orf46,0.100378776435738,0.158376515903902,0.379491465740357,0.327948015735554,0.164516593733197,0.152390453993652,0.255988783794078,-0.147989602699507,0.178173830965735,0.188153018867245,0.172918407845529,0.315925321170033,0.212339298967592,0.184829838574319,0.343476951586914,FALSE,0.731396068785715,FALSE,-0.0698175875965656,FALSE,0.227204871893232,0.0882154121068717,-0.16987327561234,-0.176549750927809,-0.277479710576557
C2orf88,-0.214955209042605,FALSE,0.925104359554978,-0.15761424011069,-0.424589596567512,-0.289290352057358,-0.205140602234602,0.282224433554332,-0.385523531153551,0.922774059376495,-0.568548307128094,-0.19764321120486,-0.5764106454449,0.276330011769107,0.758149208481737,0.263822599289992,0.813714869404831,FALSE,-0.494567407234481,0.420340167808522,FALSE,-0.127160464318881,-0.286429908391526,0.350478980898594,0.624438583511615
C3AR1,0.508289267628699,1.11446342430126,1.1108520370159,1.91864347358821,1.41103157358717,0.493913284675007,0.903018326851129,FALSE,0.614260459309833,0.724467499991729,1.14483644314629,1.71532890047186,0.957668439345839,1.59729083129579,0.683817183468102,1.75034108478266,0.983029526603044,0.699208869291511,0.719112893250882,0.87790258552203,1.18040724969889,1.09872589647384,0.589034969340874,1.12831217582071,1.27839713754926
C4B,0.501508636895256,0.607889443173845,1.61098655178495,0.656307278498562,0.675477966870519,0.522404977926595,0.66576935622411,FALSE,1.20579426370794,0.608467424749769,1.21757822110175,0.776302339851336,1.61897076952211,1.39574094686367,1.56697783438091,1.32294200336233,0.802618810433362,FALSE,FALSE,1.2519188273792,0.556033564028348,0.443541602505802,0.724744798987914,0.730691898688408,0.405124637010004
C5orf22,0.165826482118899,0.119015532230103,0.487582402600741,0.66497427462841,0.58213005752782,0.304888496243501,0.147580633126063,FALSE,0.348463630418835,0.284600820562237,0.435640919402425,0.312094458334286,0.449549229017708,0.541682901962412,0.725452214296724,0.301867514043782,0.436860758975142,0.284699866321166,0.229476030687475,0.324116288157855,FALSE,-0.0564554751393938,0.255513971870641,0.312868563740619,0.402871293779371
C5orf51,0.339532228639801,0.148050416701478,0.487228172530879,0.445126912995484,0.52577061456892,0.416256336199823,0.328412593025057,FALSE,0.14976997195546,0.231310334701934,0.359826690151655,0.18524214189821,0.50471235758797,0.138564606456409,0.122398027431919,0.289851508929893,0.613027500099975,0.2077377816127,0.222210608334485,0.29463653464421,FALSE,0.146783343084654,0.294096226786909,0.284732373004203,0.829063605054437
C5orf56,-0.431473496428691,-0.408780978120317,-0.384896438669955,-0.468332332813162,-0.723987666185198,-0.291673599441274,-0.370534054654093,0.239949792439259,-0.423636760743459,-0.370263641001933,-0.393660657296239,-0.570102386140945,-0.441685410111121,-0.504770345310766,-0.56965711892217,-0.519464380810007,-1.1312280101402,-0.366771311383827,-0.308618254615066,-0.273430414839662,-0.357122099040729,-0.32311250279052,FALSE,-0.32558035655999,-0.681280129941178
C6orf106,0.472211678511305,0.422474718070201,0.277952304587215,0.199938403678958,0.349292745389456,0.261762050231867,0.477917532234712,FALSE,0.313016557614,0.164781372992227,0.47754054943161,-0.0859395055335727,0.546519128398567,0.490561489165294,0.894572467903155,0.161767918285095,-0.16061853554358,0.321543495687139,0.161397667960433,0.185515327498332,0.359835773729577,0.219020857346667,FALSE,0.238508800323447,-0.610854581457008
C6orf120,0.315225647991627,0.358634874094449,-0.350099658571245,0.373578537114206,0.363022671321067,0.130434977504665,0.503190607293251,0.10917995320522,0.408314836862363,0.399552254611604,0.335743588697677,0.266282041174739,0.487245657751739,0.382919600619826,0.425626955337342,0.413503812158848,0.367028533531829,0.225641036763278,0.110050912160706,FALSE,0.301994992290578,0.105139159715238,FALSE,0.25311751774995,0.802655256667932
C6orf47,0.20704467378428,0.367061748971574,0.545029114928951,0.543479281321051,0.613950324395961,0.190603844677831,0.273625737191996,FALSE,0.47338643547467,0.595087942668852,0.608925843144712,0.22653277849628,0.522841995213565,0.535808677680393,0.562520145594563,0.556483573653581,0.536706309129617,0.653414348726303,0.238000065397967,0.354280497280372,0.180815686443675,0.137635211498771,0.30346236650305,0.371408747565524,0.899221510266175
C6orf89,0.144313555628908,0.153459990258757,0.340975924215127,0.136304960304678,0.21428900919506,0.0477847659615669,0.27367812425416,0.0895555161135677,0.250610100384194,FALSE,0.431176956445846,FALSE,0.514224446281631,0.306701774230451,0.44458989381733,0.34256568333316,0.289349693880688,0.273112974919148,0.129742380211119,0.117290913565858,0.230824478659209,0.0935906253108077,0.0952940412293903,FALSE,0.936162549555779
C7orf49,0.161551610870979,0.155896148819653,0.306192887732886,0.329895751518913,0.412070847097269,0.201117660164983,0.208171626882997,FALSE,0.225111181176779,0.208084518016185,0.370855753496493,0.368631574198615,0.453015013617365,0.298507788387851,0.31095641722333,0.36030550602707,-0.115424669670577,0.46069189744961,0.155320235581355,0.168027250583511,FALSE,0.0593127114837689,0.0485485838170421,0.231217364200089,0.533871231961751
C7orf50,-0.281192704117883,-0.342979337792296,-0.531265436591479,-0.353663290582107,-0.355886646143913,-0.367589701860794,-0.337883107330402,FALSE,-0.823023422647586,-0.669768385249654,-0.636227507879561,-0.653073829328968,-0.786552650680023,-0.550439667415166,-0.46292830412946,-0.739320051994868,0.331092388596512,-0.989936572061972,FALSE,-0.445264429980115,FALSE,-0.112662629146739,-0.15029456512991,-0.276026503092554,-0.71398485938006
C8orf31,-0.794458023657681,-0.7060367707327,-0.486126873445853,-0.406613402798499,-0.522306156342951,-0.651348158043547,-0.373537762953891,FALSE,-0.803794208255058,-0.973361299641679,-0.811745227155334,-0.59856236854764,-0.669457667378649,-0.746748235872622,-1.1512643577447,-0.951892021391996,-0.198405724193513,-0.924648568733611,-0.619521402914867,-0.368827095395543,FALSE,-0.468914941991064,FALSE,-0.615620932768299,-0.515534279285118
C8orf4,-0.886814789711205,-1.81601854117871,-1.87401295746486,-1.45343639484852,-1.76948182489632,-0.765709437947996,-1.20238763071673,FALSE,-0.530453705121979,-0.925186521431638,-1.83578257943691,-1.71326081248511,-1.53418871849668,-1.61109049474055,-1.56039446400367,-1.27666937989571,-0.941734931786464,-0.874004792471303,FALSE,-0.41612689764002,-0.937924936248745,-0.356549544310116,FALSE,-1.52889271709366,-1.78856739937289
C9orf64,FALSE,0.163742182745309,1.11040629265872,0.800562165797887,0.865608333504412,0.180553253589606,0.167399096307878,0.185362552664371,0.50991367862036,0.300350533864586,0.52137887913482,0.660015302828868,0.723604812013203,0.661819653573007,0.533459220555339,0.35494806264441,1.02868738942612,0.16672456549613,0.106168075745968,0.276620898973712,FALSE,FALSE,0.209896536370284,0.423508716305354,1.65386645914969
CAHM,-0.127985006218257,-0.394790010110338,-0.561322944598635,-0.669071398317482,-0.626538689281629,-0.187552128911625,0.163403208871778,FALSE,-0.735900709378595,-1.10022881106146,-0.546082596922551,-0.559020503124458,-0.655197780775481,-0.637828291183348,-0.474471809107617,-0.729100600169866,-0.186836766745668,-0.739805015867561,-0.271150949737382,-0.2893184432109,-0.345027791657193,0.151008044879378,-0.263974145138698,-0.372581523113506,0.68624610817146
CALCOCO2,0.45642643967745,0.259847111044815,0.202398358260451,0.291984400054912,0.446758677682919,0.533481617992889,0.483501945608154,FALSE,0.441410796358439,0.32313343507994,0.708753773753737,0.28516782755591,0.82794216119588,0.64959090401654,0.811437341562218,0.130666809698563,FALSE,0.527935735802613,0.567308541115924,0.260633528209854,0.236458098081637,0.294820206495182,FALSE,0.199042833797703,-0.186019296961009
CANX,0.227685982645654,0.210321429343335,0.308676795782608,0.0830525590617746,0.265623436740943,0.0822255371571394,0.19850225917473,FALSE,0.311043322605486,0.213270674085394,0.335326083042578,0.287143699569947,0.46140616347305,0.314621983925099,0.631534949766789,0.788021900595113,0.265863517908919,0.758582626102264,0.130891987566117,0.265740544318868,0.0716089212264277,FALSE,0.175911240901212,FALSE,-0.274818111968027
CAPN5,-0.974268095543321,-0.553428301844943,-0.404844911095675,-0.521262291407307,-0.602891800292358,-0.638428702404549,-0.799328116453455,-0.141821123252508,FALSE,1.12955363944478,-0.88089562660417,FALSE,-0.998827320880486,-0.962464839609136,-1.36445378808571,-0.687982225308505,-0.46827225701894,-0.93533066187515,-0.276114841504412,-0.832533959768026,-0.40879969353755,-0.675000960715645,FALSE,-0.335026742788676,-1.31417855867997
CARD16,-0.605888063923677,-0.360610801938456,-0.373183776545917,-0.326053046736025,-0.478016461812185,-0.44899399389002,-0.63472467334073,-0.212397348677869,-0.45849115518435,FALSE,-0.664646768559861,0.147183368719207,-0.490286362250979,-0.600104504559555,-1.10063786715396,FALSE,-0.870120347221691,-0.489945985766219,-0.301768412718186,-0.254704951026727,-0.340023689744856,-0.318950758520836,0.272111690409886,-0.600138550551494,0.815533371318474
CARD6,0.511979203063085,0.347274856907195,0.807880708789686,1.2840299125299,0.872582490173777,0.711873877408551,0.642984608715814,0.147018613401347,0.235663552880411,FALSE,0.297885271772586,0.879925111506776,0.515829188394553,0.633721589044564,-0.196054360168371,0.967255464508555,0.469093636009083,0.541925405397283,0.473337212989344,0.548288303252642,0.670447989945071,0.808307926349363,0.474614798898781,0.833099192193626,3.21306440190553
CASC15,-0.689887926843983,-0.883937158636374,-0.507318843943427,-0.637334040523766,-0.822822053688047,-0.41070015389195,-0.576192114404259,0.643899303256793,-0.725559883888703,-1.13319478148544,-0.729731793697646,-0.734807444229395,-0.572445412777002,-1.22183733055841,-1.4691889551279,-0.906453960980605,-1.03905703324922,-0.99712424242722,-0.513691145450931,FALSE,-0.496403797995624,-0.546884536876731,-0.290511531837289,-0.752545421074013,FALSE
CASC3,0.203321246131073,0.1050135286635,-0.0861239839518788,0.0913127767553048,0.182345480546707,0.217447805449225,0.119930288563625,0.105279935752763,0.246444925317627,FALSE,0.318674279267664,-0.103898332839986,0.295977918869363,FALSE,-0.175532183322611,FALSE,-0.0712145431030564,0.284330067557467,0.0409635024658713,0.226171530851015,0.168975801672165,0.168590493809948,0.104734295815844,0.127456208012966,0.244944881415419
CASC4,-0.167263604947835,-0.450604400529583,0.223478129561183,-0.148229435314533,-0.236175573238422,-0.180214846427574,-0.243170774525718,FALSE,-0.209248261564282,-0.188612064240752,-0.397946544727266,-0.108274726589058,-0.221082882009154,-0.53797777163257,-0.675258230852147,0.140825609487827,-0.228429566820968,0.0926137861320679,-0.130148288062421,-0.260183725141853,FALSE,FALSE,0.203140666803098,-0.281388329686066,0.750812480225016
CASP9,0.182241400922265,0.215410887228978,-2.54134886062289,-0.359478782793335,-0.350221913286481,0.260516019963576,-0.162792313558743,FALSE,-0.42024200163348,FALSE,-0.428562368822771,-0.544577157804869,-0.591174360892261,-0.179554164541802,-0.285421520705341,-0.283359414701058,-0.227710171627491,-0.626136265113785,FALSE,-0.355368983534189,0.295944041666874,0.299657706307196,0.0768970747922152,-0.404699010942484,0.259880979208339
CBFA2T2,-0.105914438658524,-0.211024062455381,FALSE,-0.246731983310436,-0.281501519373774,-0.108622939949905,-0.100622850575862,0.1074131112164,0.153995852359765,0.191294232459183,-0.208457819034701,-0.185342414537353,-0.256574806684876,-0.263592205579399,-0.275362706379768,-0.169269869971124,-0.436918099263207,0.107533278507939,-0.218296726662602,-0.592590798382418,-0.0939760707977996,FALSE,0.0705106064257391,FALSE,-0.914064836879903
CBLN3,-0.463768013466439,-0.411409543034448,-0.627081440855769,-0.384382052760089,-0.544307095644716,-0.368476702782402,FALSE,FALSE,-0.780156669634301,-0.691182665487588,-0.82918808446626,-0.720988439313557,-0.740236573472863,-0.503757396651913,-0.952154593705349,-2.04678363815362,-0.345136583497969,-0.502939307730559,-0.143878265149412,-0.432584475934325,FALSE,-0.206097752303533,0.283504503726778,-0.460929036431674,-0.866222453690201
CCDC102B,-0.91794460796017,-1.2266707471766,-0.454114556835126,-0.591444849978044,-0.966537762523342,-0.761762314916259,-0.96030841129756,FALSE,-1.03844678524644,-0.936381091396335,-1.51011095152137,-0.821526938449596,-1.26348744037421,-0.948781086529464,-0.652610531564327,-0.748123669800384,-0.627071498535242,-0.878573876182381,-0.639041302083679,-0.296287651332848,-0.479647101856652,-0.47129076131877,-0.399181816066778,-0.94154600389292,-0.384185946539051
CCDC114,-0.44822652083227,-0.472999268922621,-0.367033848194621,-0.456122745467339,-0.463478517274787,-0.205095241944213,-0.7048700868361,FALSE,-0.306989684031501,-0.588076884141024,-0.393760264207441,-0.474487734264735,-1.08269510088281,-0.38413887068327,-0.47839261443208,-0.876161558983589,-0.777179327607927,0.248309946654539,-0.444658363344893,-0.489051171233595,-0.424181318447721,-0.420574723928811,-0.242091588805207,-0.954971410927121,-0.859341591734421
CCDC125,FALSE,-0.0826415281308563,0.297324251299084,-0.347780227476504,-0.330440066754559,-0.329880942860659,-0.303924237713166,0.121918749533129,-0.277879470242013,0.459389609027782,-0.53519260155939,0.0855281666336796,-0.480704809238589,-0.290097610018393,-0.327803220726191,-0.357044924685669,FALSE,-0.301368660327084,-0.173615994975271,-0.515809012258552,-0.0925977013827137,-0.11687225200277,FALSE,-0.124295182951858,0.258915854638112
CCDC142,0.222391694550854,0.149320701666742,0.350524694526956,0.552901968743432,0.472819538446362,0.299477942806869,0.269934107133481,0.104781974962323,0.356521812513606,0.679010499723336,0.3324020117596,0.622501756792518,0.331144917050616,0.222972500436572,FALSE,FALSE,0.569838044956957,0.396288532102438,0.174488142851787,0.214149419433193,FALSE,0.183358431643296,-0.179860907331256,0.268981512257079,0.279077725352483
CCDC146,-0.550076461564776,-0.66723427532213,-0.315592723917278,-0.503904224933687,-0.585596993216135,-0.472267451941249,-0.375077495715308,FALSE,-0.401246582051001,-0.294841224501154,-0.228604823025475,-0.244260963158843,-0.348069979097931,-0.64680573506721,-0.528459927540586,-0.891432712511748,-0.647814590563026,-0.319902537392488,-0.434209315800931,-0.331819093356435,-0.321570125488321,-0.136538974340897,-0.236033911035784,-0.328476460168707,-0.134325111001455
CCDC153,-0.295636310402626,-0.573550539263599,-0.819564873710396,-0.386323264832426,-0.360299408184846,-0.226013704723949,-0.438196621988023,FALSE,-0.593872386076835,FALSE,-0.657104026274481,-0.538464830386128,-0.833952924541148,-0.710185439053265,-1.404636961014,-0.478950551386762,-0.435801972985452,-0.534868086493853,-0.378920405966859,-0.459773633250696,-0.300780256638515,-0.239155904630486,-0.324884315147131,-0.363139568374361,0.306062982301407
CCDC154,FALSE,-0.528782815268733,-0.591469742531108,-0.485018511447684,-0.770840326014487,-0.231175897411506,-0.292341905419678,0.453940570200753,-0.820094254744431,-0.941148467317793,-0.829538773775759,-0.553698599627514,-0.761628245611684,-0.49456063834348,-0.817091335628473,-0.343336489882442,0.251481488989819,-0.299116000510067,-0.288959997825448,-0.390738935168793,FALSE,FALSE,-0.185706620387033,-0.254442137336931,-0.824166376954435
CCDC171,-0.480775967466335,-0.519548136027044,FALSE,-0.798833111503906,-0.861730098671354,-0.394884256393852,-0.681222363774712,0.163991526349393,-0.228280034410644,FALSE,-0.418654748494426,-0.285903250934966,-0.604318262720935,-0.654205090139071,-0.474239855086257,-0.440409195784751,-0.340612734941448,-0.431465476210696,-0.574188247637912,-0.386351016207061,-0.191809146830006,FALSE,-0.213429649084553,-0.618616180205417,-1.00196213549606
CCDC180,-0.488191544327156,-0.390670591762447,-0.498785692412371,-0.514594176934011,-0.602986211516783,-0.31063245193366,-0.409786592541685,FALSE,-0.285242270511736,-0.632964451365115,-0.403478069176061,-0.545108050185096,-0.556354028268682,-0.567041552290079,-0.686638143337292,-0.909222027162158,-0.216374322918563,-0.796285337015503,-0.435018467055267,-0.449488076464802,FALSE,-0.189586779941955,-0.186110245828827,-0.217395793404828,-1.02554121728383
CCDC191,-0.582925259469249,-0.646150746774493,FALSE,-0.567176028466106,-0.831373513846449,-0.484029433358649,-0.43551270423479,FALSE,-0.476358688782737,-0.393665637723461,-0.642927398962346,-0.280944631497285,-0.736438988607307,-0.709630714350227,-1.05304675060381,-0.653807470753143,-0.304970499310934,-0.249666751544191,-0.384099127906684,-0.341860380559326,-0.224335673483486,-0.16705274695039,-0.134920718252631,-0.479148488255237,-0.174770415617633
CCDC28B,-0.607876516073705,-0.189317724404954,FALSE,-0.430331737350264,-0.406651086682318,-0.43264681561406,-0.477304806000159,FALSE,-0.352619380346982,-0.511672252157455,-0.546997397856249,-0.414638300478425,-0.625626645371786,-0.441197122028752,-0.510865053817241,-0.391767340968685,-0.281765841759188,-0.912286826490352,-0.292886092923243,-0.380060700821677,-0.206078176442379,-0.284332425968729,FALSE,-0.290235441235808,-0.778203699659078
CCDC47,0.159945203127256,0.347350214873376,0.385334445027607,0.240296539234857,0.287041872084928,0.084603465745866,0.0988412624644787,FALSE,0.431673434836864,0.628183137317068,0.33725594624854,0.403711024089032,0.36584230705022,0.416511989523661,0.630109009621366,0.707953631395161,FALSE,0.260975753875961,0.169289288096906,0.242149316193926,FALSE,-0.108261583845811,0.323942348518028,0.199968730813623,0.161312736418898
CCDC51,0.23717791736728,FALSE,0.701061266255701,0.0883938032379286,0.288091526286766,0.122729681643295,0.131460136635562,0.171198759243953,0.189990053189054,0.35263768191446,0.130244366445306,0.267434493210068,0.143219202952578,0.289578389967162,0.419199580355547,0.220970894987818,0.495193150954974,-0.43312117932416,0.15299732847747,0.139692515818036,FALSE,0.104056828554497,0.124405582878755,FALSE,0.375188340265696
